product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B00SMFPJG0,Kent Gold,Home&Kitchen,649.0,670.0,3.0,4.1,7786
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin,Home&Kitchen,193.0,399.0,52.0,3.6,37
B0BPJBTB3F,Khaitan ORFin Fan heater for Home,Home&Kitchen,1.0,2.0,48.0,2.0,2
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars,Home&Kitchen,2.0,3.0,28.0,4.0,5206
B081B1JL35,CSI INTERNATIONAL® Instant Water Geyser,Home&Kitchen,1.0,2.0,58.0,3.7,638
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan,Home&Kitchen,2.0,4.0,43.0,3.8,397
B0B1MDZV9C,INALSA Upright Vacuum Cleaner,Home&Kitchen,2.0,4.0,49.0,3.9,326
B08TT63N58,ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,Home&Kitchen,499.0,2.0,77.0,3.1,3527
B08YK7BBD2,Nirdambhay Mini Bag Sealer,Home&Kitchen,429.0,999.0,57.0,3.0,617
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster,Home&Kitchen,299.0,595.0,50.0,4.0,314
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black,Home&Kitchen,5.0,19.0,73.0,4.4,535
B01N6IJG0F,Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate,Home&Kitchen,559.0,1.0,45.0,4.1,17325
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish,Home&Kitchen,660.0,1.0,40.0,3.6,91
B0B8ZM9RVV,Zuvexa Egg Boiler Poacher Automatic Off Steaming,Home&Kitchen,419.0,999.0,58.0,4.4,227
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater,Home&Kitchen,7.0,10.0,33.0,4.2,11957
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan,Home&Kitchen,2.0,4.0,28.0,4.3,7140
B09SDDQQKP,INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration,Home&Kitchen,1.0,3.0,45.0,3.8,687
B0B5RP43VN,iBELL SM1515NEW Sandwich Maker with Floating Hinges,Home&Kitchen,1.0,4.0,68.0,4.1,1045
B096NTB9XT,Aquaguard Aura RO+UV+UF+Taste Adjuster,Home&Kitchen,15.0,24.0,35.0,4.0,11206
B078JF6X9B,Havells Instanio 3-Litre 4,Home&Kitchen,3.0,6.0,40.0,4.2,561
B08CGW4GYR,Milk Frother,Home&Kitchen,375.0,999.0,62.0,3.6,1988
B00A328ENA,Panasonic SR-WA22H,Home&Kitchen,2.0,3.0,25.0,4.2,3740
B0763K5HLQ,InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk,Home&Kitchen,1.0,1.0,27.0,4.1,4401
B09PDZNSBG,Goodscity Garment Steamer for Clothes,Home&Kitchen,2.0,6.0,62.0,4.2,611
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars,Home&Kitchen,1.0,2.0,41.0,3.9,2162
B0B9RZ4G4W,Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending,Home&Kitchen,799.0,1.0,53.0,4.0,97
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender,Home&Kitchen,765.0,970.0,21.0,4.2,6055
B09474JWN6,HealthSense Rechargeable Lint Remover for Clothes | Fuzz,Home&Kitchen,999.0,1.0,33.0,4.2,386
B09G2VTHQM,AGARO Classic Portable Yogurt Maker,Home&Kitchen,587.0,1.0,55.0,4.1,557
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,12.0,23.0,47.0,4.4,2288
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,699.0,850.0,18.0,4.1,1106
B07H3N8RJH,AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction,Home&Kitchen,3.0,6.0,37.0,4.2,11935
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element,Home&Kitchen,640.0,1.0,37.0,4.1,5059
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq,Home&Kitchen,979.0,1.0,51.0,3.9,157
B014HDJ7ZE,Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater,Home&Kitchen,5.0,7.0,28.0,3.9,3584
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord,Home&Kitchen,3.0,3.0,9.0,4.2,1899
B075K76YW1,Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix,Home&Kitchen,979.0,1.0,30.0,4.2,15252
B0BNLFQDG2,Longway Blaze 2 Rod Quartz Room Heater,Home&Kitchen,929.0,2.0,58.0,3.7,4
B082ZQ4479,Prestige PWG 07 Wet Grinder,Home&Kitchen,3.0,4.0,14.0,3.7,1662
B09Y358DZQ,Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding,Home&Kitchen,2.0,4.0,53.0,3.4,422
B09M3F4HGB,Borosil Volcano 13 Fin Oil Filled Radiator Room Heater,Home&Kitchen,9.0,18.0,50.0,4.2,79
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater,Home&Kitchen,7.0,12.0,38.0,4.0,5160
B07F366Z51,Singer Aroma 1,Home&Kitchen,949.0,2.0,60.0,4.1,2311
B077BTLQ67,Orient Electric Aura Neo Instant 3L Water Heater,Home&Kitchen,2.0,4.0,43.0,3.9,588
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating,Home&Kitchen,645.0,1.0,41.0,4.0,3271
B07TXCY3YK,Butterfly Hero Mixer Grinder,Home&Kitchen,2.0,3.0,43.0,3.9,11004
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater,Home&Kitchen,8.0,16.0,49.0,4.2,3195
B09NS5TKPN,LG 1,Home&Kitchen,42.0,75.0,43.0,4.3,3231
B00LP9RFSU,Eureka Forbes Aquasure Amrit Twin Cartridge,Home&Kitchen,825.0,825.0,0.0,4.0,3246
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,161.0,300.0,46.0,2.6,24
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen,697.0,1.0,54.0,3.8,144
B01MUAUOCX,Sujata Chutney Steel Jar,Home&Kitchen,688.0,747.0,8.0,4.5,2280
B09MB3DKG1,KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater,Home&Kitchen,2.0,3.0,45.0,3.5,340
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater,Home&Kitchen,6.0,11.0,43.0,3.9,144
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug,Home&Kitchen,2.0,3.0,29.0,4.0,727
B09LH32678,JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles,Home&Kitchen,899.0,1.0,55.0,4.0,832
B09R1YFL6S,Candes BlowHot All in One Silent Blower Fan Room Heater,Home&Kitchen,1.0,2.0,64.0,3.5,57
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0,Home&Kitchen,295.0,599.0,51.0,4.0,1644
B097RN7BBK,Kitchen Kit Electric Kettle,Home&Kitchen,479.0,1.0,76.0,3.4,1066
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater,Home&Kitchen,2.0,4.0,39.0,4.2,7968
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod,Home&Kitchen,335.0,510.0,34.0,3.8,3195
B08KS2KQTK,Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot,Home&Kitchen,293.0,499.0,41.0,4.1,1456
B095K14P86,Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot,Home&Kitchen,599.0,1.0,54.0,4.2,590
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter,Home&Kitchen,499.0,999.0,50.0,4.3,1436
B07LDPLSZC,Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate,Home&Kitchen,849.0,1.0,29.0,4.2,4184
B07F1T31ZZ,Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker,Home&Kitchen,249.0,400.0,38.0,4.1,693
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,185.0,599.0,69.0,3.9,1306
B09ZVJXN5L,KNYUC MART Mini Electric Handy Room Heater Compact Plug-in,Home&Kitchen,778.0,999.0,22.0,3.3,8
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups,Home&Kitchen,279.0,699.0,60.0,4.3,2326
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch",Home&Kitchen,215.0,1.0,86.0,3.9,1004
B07LDN9Q2P,Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate,Home&Kitchen,889.0,1.0,31.0,4.3,6400
B08T8KWNQ9,TE™ Instant Electric Heating Hot,Home&Kitchen,1.0,4.0,71.0,3.6,63
B07Y1RCCW5,ZIGMA WinoteK WinoteK Sun Instant Water Geyser,Home&Kitchen,1.0,2.0,53.0,3.8,1181
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3,Home&Kitchen,1.0,1.0,8.0,3.9,1888
B00K57MR22,Sujata Dynamix DX Mixer Grinder,Home&Kitchen,6.0,8.0,28.0,4.6,6550
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars,Home&Kitchen,1.0,3.0,45.0,3.8,1846
B09ZDVL7L8,TTK Prestige Limited Orion Mixer Grinder 500 Watts,Home&Kitchen,2.0,3.0,44.0,3.9,1085
B09XHXXCFH,AGARO Regal Electric Rice Cooker,Home&Kitchen,3.0,5.0,33.0,4.1,290
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes,Home&Kitchen,649.0,999.0,35.0,3.6,4
B07P1BR7L8,Philips HD6975/00 25 Litre Digital Oven Toaster Grill,Home&Kitchen,8.0,8.0,4.0,4.4,9734
B078WB1VWJ,Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate,Home&Kitchen,1.0,1.0,31.0,4.3,4022
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr,Home&Kitchen,1.0,3.0,57.0,4.7,2591
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel,Home&Kitchen,759.0,1.0,62.0,4.3,532
B09XTQFFCG,FYA Handheld Vacuum Cleaner Cordless,Home&Kitchen,2.0,3.0,17.0,3.9,260
B08LVVTGZK,Lifelong LLSM120G Sandwich Griller,Home&Kitchen,929.0,1.0,29.0,3.9,1672
B07J2BQZD6,Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material,Home&Kitchen,199.0,399.0,50.0,3.7,7945
B07HK53XM4,Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets,Home&Kitchen,279.0,599.0,53.0,3.5,1367
B08RDWBYCQ,T TOPLINE 180 W Electric Hand Mixer,Home&Kitchen,549.0,999.0,45.0,4.0,1313
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen,85.0,199.0,57.0,4.1,212
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit,Home&Kitchen,499.0,1.0,62.0,3.9,65
B07D8VBYB4,SUJATA Powermatic Plus,Home&Kitchen,5.0,7.0,25.0,4.4,2737
B0B3TBY2YX,AGARO Royal Double Layered Kettle,Home&Kitchen,1.0,2.0,45.0,4.3,55
B088WCFPQF,Cafe JEI French Press Coffee,Home&Kitchen,1.0,1.0,27.0,4.5,1065
B07JZSG42Y,Borosil Prime Grill Sandwich Maker,Home&Kitchen,1.0,2.0,26.0,4.0,2377
B08YRMBK9R,Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit,Home&Kitchen,3.0,6.0,48.0,3.9,2569
B00935MGHS,Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates,Home&Kitchen,1.0,1.0,33.0,4.2,5967
B07B5XJ572,iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1,Home&Kitchen,1.0,3.0,54.0,4.1,1776
B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars,Home&Kitchen,3.0,4.0,30.0,3.7,4200
B0BBWJFK5C,Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts,Home&Kitchen,4.0,8.0,46.0,4.1,297
B07GLS2563,Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water,Home&Kitchen,1.0,1.0,37.0,4.2,3858
B09P182Z2H,AGARO Glory Cool Mist Ultrasonic Humidifier,Home&Kitchen,3.0,5.0,43.0,4.3,168
B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust,Home&Kitchen,179.0,799.0,78.0,3.6,101
B06Y36JKC3,Abode Kitchen Essential Measuring Cup,Home&Kitchen,149.0,300.0,50.0,4.1,4074
B075S9FVRY,Sujata Supermix,Home&Kitchen,5.0,7.0,24.0,4.5,1408
B08SJVD8QD,CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food,Home&Kitchen,379.0,389.0,3.0,4.2,3739
B07FJNNZCJ,V-Guard Zenora RO+UF+MB Water Purifier | Suitable for water with TDS up to 2000 ppm | 8 Stage Purification with World-class RO Membrane,Home&Kitchen,8.0,13.0,33.0,4.3,5891
B09MFR93KS,Bajaj Rex DLX 750 W 4 Jars Mixer Grinder,Home&Kitchen,3.0,5.0,49.0,4.0,777
B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters,Home&Kitchen,1.0,2.0,27.0,4.2,14160
B0756KCV5K,Prestige PIC 15,Home&Kitchen,3.0,5.0,40.0,4.2,6919
B0BJ6P3LSK,Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home,Home&Kitchen,4.0,24.0,80.0,4.5,287
B09HS1NDRQ,PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home,Home&Kitchen,390.0,799.0,51.0,3.8,287
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,1.0,2.0,33.0,4.4,388
B09FPP3R1D,Glen 3 in 1 Electric Multi Cooker - Steam,Home&Kitchen,1.0,2.0,35.0,4.1,827
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup,Home&Kitchen,184.0,450.0,59.0,4.2,4971
B09NNZ1GF7,Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Home&Kitchen,445.0,999.0,55.0,4.3,229
B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home&Kitchen,699.0,1.0,59.0,4.1,3524
B0BL11S5QK,iBELL Induction Cooktop,Home&Kitchen,1.0,3.0,59.0,4.2,156
B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home&Kitchen,231.0,260.0,11.0,4.1,490
B081RLM75M,LACOPINE Mini Pocket Size Lint Roller,Home&Kitchen,369.0,599.0,38.0,3.9,82
B07SYYVP69,iBELL SEK170BM Premium Electric Kettle,Home&Kitchen,809.0,1.0,59.0,3.9,710
B0BDZWMGZ1,Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof ABS Body | Heavy Duty Motor With Nano - Grinding Technology,Home&Kitchen,1.0,2.0,60.0,3.8,133
B078JT7LTD,Sujata Dynamix,Home&Kitchen,6.0,8.0,24.0,4.6,2751
B09WF4Q7B3,Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst,Home&Kitchen,1.0,2.0,31.0,3.6,771
B092R48XXB,Mi Robot Vacuum-Mop P,Home&Kitchen,18.0,29.0,37.0,4.1,2536
B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan,Home&Kitchen,1.0,2.0,15.0,4.2,7801
B0977CGNJJ,AGARO Royal Stand 1000W Mixer with 5L SS Bowl,Home&Kitchen,5.0,11.0,48.0,4.3,534
B08WWKM5HQ,Crompton Highspeed Markle Prime 1200 mm,Home&Kitchen,2.0,4.0,46.0,3.9,898
B015GX9Y0W,Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights,Home&Kitchen,1.0,2.0,50.0,3.9,1202
B089BDBDGM,Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin,Home&Kitchen,219.0,249.0,12.0,4.0,1108
B0BPBG712X,Portable,Home&Kitchen,799.0,1.0,33.0,4.4,17
B00JBNZPFM,Karcher WD3 EU Wet,Home&Kitchen,6.0,10.0,44.0,4.2,10429
B08N6P8G5K,INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset Menu,Home&Kitchen,6.0,10.0,38.0,4.5,3192
B07NPBG1B4,AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan,Home&Kitchen,1.0,3.0,40.0,4.1,5873
B01MRARGBW,Eco Crystal J 5 inch Cartridge,Home&Kitchen,199.0,400.0,50.0,4.1,1379
B07VZYMQNZ,Borosil Rio 1,Home&Kitchen,1.0,1.0,18.0,4.2,1527
B01L7C4IU2,Havells Ambrose 1200mm Ceiling Fan,Home&Kitchen,2.0,3.0,28.0,4.2,2686
B09H7JDJCW,PHILIPS Drip Coffee Maker HD7432/20,Home&Kitchen,2.0,3.0,17.0,4.0,178
B07F6GXNPB,Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel,Home&Kitchen,253.0,500.0,49.0,4.3,2664
B0B97D658R,Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car,Home&Kitchen,499.0,799.0,38.0,3.6,212
B09NFSHCWN,Hilton Quartz Heater 400/800-Watt ISI 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm,Home&Kitchen,1.0,1.0,39.0,3.5,24
B076VQS87V,Syska SDI-07 1000 W Stellar with Golden American Heritage Soleplate Dry Iron,Home&Kitchen,457.0,799.0,43.0,4.3,1868
B09LMMFW3S,IKEA Milk Frother for Your Milk,Home&Kitchen,229.0,399.0,43.0,3.6,451
B0BBLHTRM9,IONIX Tap filter Multilayer | Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,199.0,699.0,72.0,2.9,159
B0BJYSCWFQ,Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles,Home&Kitchen,899.0,1.0,55.0,4.2,39
B0187F2IOK,Bajaj HM-01 Powerful 250W Hand Mixer,Home&Kitchen,1.0,2.0,32.0,4.4,6531
B0B8CB7MHW,KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk,Home&Kitchen,426.0,999.0,57.0,4.1,222
B07K19NYZ8,Usha Hc 812 T Thermo Fan Room Heater,Home&Kitchen,2.0,3.0,29.0,3.8,195
B08ZXZ362Z,akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors,Home&Kitchen,1.0,3.0,50.0,3.5,2283
B00GHL8VP2,USHA 1212 PTC with Adjustable Thermostat Fan Heater,Home&Kitchen,3.0,4.0,30.0,4.1,1127
B0B9JZW1SQ,4 in 1 Handheld Electric Vegetable Cutter Set,Home&Kitchen,498.0,1.0,59.0,3.2,113
B00TI8E7BI,Philips HD9306/06 1,Home&Kitchen,2.0,2.0,0.0,4.4,2518
B07J9KXQCC,Libra Room Heater for Home,Home&Kitchen,949.0,2.0,59.0,3.6,550
B0B3JSWG81,NGI Store 2 Pieces Pet Hair Removers for Your Laundry Catcher Lint Remover for Washing Machine Lint Remover Reusable Portable Silica Gel Clothes Washer Dryer Floating Ball,Home&Kitchen,199.0,999.0,80.0,3.1,2
B08L7J3T31,Noir Aqua - 5pcs PP Spun Filter + 1 Spanner | for All Types of RO Water purifiers,Home&Kitchen,379.0,919.0,59.0,4.0,1090
B01M6453MB,Prestige Delight PRWO Electric Rice Cooker,Home&Kitchen,2.0,3.0,25.0,4.1,4118
B009P2LIL4,Bajaj Majesty RX10 2000 Watts Heat Convector Room Heater,Home&Kitchen,2.0,3.0,28.0,3.6,468
B00J5DYCCA,Havells Ventil Air DSP 230mm Exhaust Fan,Home&Kitchen,1.0,1.0,26.0,4.0,8031
B01486F4G6,Borosil Jumbo 1000-Watt Grill Sandwich Maker,Home&Kitchen,2.0,3.0,22.0,4.3,6987
